variable,domain,r_pearson,p_pearson,r_spearman,p_spearman,r_boot_mean,r_ci_lo,r_ci_hi,var_ratio,human_mean,silicon_mean,n_valid,model
stfhlth,wellbeing,0.11351500291234624,4.252847224955001e-59,0.1211144309396054,4.4260078586494804e-67,0.1134379894656986,0.09897714984073563,0.126886775232264,0.07369178357820366,5.169177174819685,7.346728331620417,20264,qwen
stfedu,wellbeing,0.0757616076571687,3.3641829141204986e-26,0.0749861251785769,1.0679346262907856e-25,0.07576010986760551,0.06149430835574897,0.08957872624407744,0.08157952018735998,5.295611891671757,7.422146432427128,19480,qwen
imueclt,immigration,0.03999116160311607,1.7179384639312177e-08,0.03739456439361802,1.3502533625577762e-07,0.04019565820587018,0.02594789396314548,0.05552589522970046,0.1876630335951136,5.450468977278427,7.471136940808751,19864,qwen
imwbcnt,immigration,0.039278980515219185,4.119494355964739e-08,0.03945394858816896,3.5861800329170764e-08,0.03918298957514483,0.02522765493985985,0.05385136261470335,0.6955645057730048,5.119836997534839,6.057700898396783,19492,qwen
imbgeco,immigration,0.01749647194020063,0.01400198982549371,0.015410481242614845,0.030447643686235454,0.017027264422841065,0.002960484422115402,0.0320796945479262,0.15883488009423904,5.385114081817268,7.043059851720921,19723,qwen
imsmetn,immigration,-0.011379906746049722,0.10687303265936196,-0.009752730224519772,0.16701971308587413,-0.011723792625925841,-0.026288202657668135,0.0016177407215500184,0.4251204545930449,2.028021102926538,2.8304845385926467,20077,qwen
impcntr,immigration,-0.02750306847512874,0.00010011801320712911,-0.026971499640709884,0.00013613456500275893,-0.027438649720246792,-0.04151613871619664,-0.014297867533569564,0.399012246153094,2.4483532934131738,2.8045629600740996,20003,qwen
imdfetn,immigration,-0.032572116797039835,3.952034919487757e-06,-0.0355055131860886,4.913494385824237e-07,-0.032294108515363996,-0.047440884255600384,-0.0187107263513661,0.2939093495273963,2.3755915317559153,2.8618606916707257,20057,qwen
gincdif,values,0.005038821268933286,0.47445945810095697,0.0063359675911135995,0.3684553166273231,0.005026004694409027,-0.009458765525819956,0.018326068598401142,0.3081425861514143,2.0931963674259344,3.3287104622871047,20151,qwen
freehms,values,-0.12415487079777189,1.2768359773759635e-69,-0.14771140870039234,4.515930073853765e-98,-0.12400876293651016,-0.13849700954921612,-0.1103450008189258,0.6749405755703777,2.1362388298137884,3.7581893404721343,20027,qwen
hmsfmlsh,values,-0.014625555762448759,0.04014508511427663,-0.02321097508414103,0.0011250894193630047,-0.014788051824609861,-0.028148005441747063,-0.0015877173875993831,0.32578074575676047,3.8118399675060926,2.934822819314642,19690,qwen
hmsacld,values,-0.046237904735452404,7.194285730496968e-11,-0.059013867801807805,8.801055823493654e-17,-0.04651267094893077,-0.06110297654767958,-0.03216436327748644,0.16333030754735187,2.852607709750567,3.0155725339432577,19844,qwen
euftf,values,-0.009892826039014029,0.17585310881666555,-0.008232359047548099,0.25998599620853097,-0.010174200739140826,-0.02450912367238356,0.003276802786786267,0.18676395673268853,5.438139140571186,6.81981363413438,18724,qwen
atchctr,attachment,0.013257899847658041,0.05835561479715819,0.018152591089309156,0.009541961693346238,0.01319140090700443,0.0012022932440458908,0.026571378085196887,0.20706029048517077,7.8790843279201725,7.349009466185225,20388,qwen
atcherp,attachment,0.02865061622417989,4.6976577598900484e-05,0.02100672734642436,0.0028451873908380177,0.028575062490002495,0.015016429967333027,0.043845615287019656,0.15088689531669014,5.796030217745519,7.275911089399121,20176,qwen
health,health,-0.042930787602888834,7.868235671634936e-10,-0.047718803740837014,8.261596817596668e-12,-0.04321400097073159,-0.0561967727414583,-0.0297967163277131,0.3539273909238079,2.185986454222092,3.470558242412679,20489,qwen
rlgatnd,religion,-0.012388613899173924,0.07676083478011161,-0.013539455240561042,0.05308636459159624,-0.012399642781306761,-0.02600898320405988,0.0012755013339435148,0.28059999528349844,5.397963180571876,3.1683954224494766,20409,qwen
aesfdrk,safety,-0.03360330100578003,1.6505053063521496e-06,-0.03702180634978246,1.292421913371437e-07,-0.03368440868612473,-0.04791494810921315,-0.018683070847600753,0.37722460010146264,1.89283430875916,2.805052324166464,20328,qwen
hincfel,income,-0.02754321710105529,8.880928014888363e-05,-0.03084825900808033,1.1345546227137107e-05,-0.027561748850685287,-0.04136570513873876,-0.013974474682994899,0.2794311872868477,1.948062206862503,2.8307770961145193,20243,qwen
