variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
ppltrst,social_trust,AT,0.09670317160254044,0.011452959365514307,0.09822148874873513,0.010215210557136412,5.879941434846266,6.78887262079063,2.1593943967668268,1.5706693157970977,683
ppltrst,social_trust,BE,0.05416462381031981,0.15766785270878078,0.05597157208894467,0.14424381902991903,5.6304985337243405,7.17375366568915,2.123529336649292,1.3122377736037751,682
ppltrst,social_trust,BG,0.1633118919872006,1.899208592702007e-05,0.18535778779472634,1.1545085411482133e-06,3.70839469808542,6.4617083946980856,2.3978426114147675,1.9676605226867883,679
ppltrst,social_trust,CH,0.00901228385499615,0.8143972954962359,-0.002266145186355016,0.9529292427760179,5.850220264317181,7.168869309838473,2.1160182039972097,1.4053888039428468,681
ppltrst,social_trust,CY,0.0817219611825529,0.03247293728573057,0.06794278623309039,0.0755618182319547,4.05985401459854,6.871970802919709,2.496941399577914,1.8610197478990544,685
ppltrst,social_trust,DE,-0.0014541619303483737,0.9697181955504869,-0.009087367400562629,0.8124739424631706,5.383040935672515,6.9222222222222225,2.2349687518831876,1.451612029762777,684
ppltrst,social_trust,EE,0.14240878087226438,0.0001864349940642428,0.1407442685889616,0.00022197002796807335,5.716374269005848,7.49766081871345,1.9930246620021188,1.07167460896995,684
ppltrst,social_trust,ES,0.045875926459056526,0.23116308970911537,0.07783630854984826,0.04199649652409505,5.338213762811128,6.868667642752563,2.1439653496533286,1.6911055432147484,683
ppltrst,social_trust,FI,0.12957436321449806,0.0006814351452180278,0.1356052175668672,0.0003758422275892687,7.002923976608187,7.3960526315789465,1.8134014503084113,1.3092079250739814,684
ppltrst,social_trust,FR,0.01969907507739102,0.6078309999427223,0.01833944490801906,0.6328304995796392,4.546255506607929,6.773274596182086,2.157338008212712,1.7005075356780441,681
ppltrst,social_trust,GB,0.0015974510580924865,0.9668092111813729,-0.022640324185160925,0.5553169755046724,5.441997063142438,6.758590308370045,2.29384050037657,1.6311274730616618,681
ppltrst,social_trust,GR,0.09883341052567328,0.009750954546093473,0.09144737338121389,0.016823466190388103,4.519765739385066,6.740556368960469,1.9247131646445055,1.575549333321526,683
ppltrst,social_trust,HR,-0.026949523739577878,0.48325675329765927,-0.008740332350181157,0.8201616727371126,4.684830633284242,6.807511045655376,2.3601140401434093,1.7320643018727009,679
ppltrst,social_trust,HU,0.11501116565610951,0.002610572580151113,0.12367187633545024,0.001201202528412211,4.483162518301611,6.7628111273792095,2.485900525114219,1.822020486956901,683
ppltrst,social_trust,IE,0.049185673336764164,0.19919297472874925,0.01490788502840868,0.6973392908859818,5.411420204978038,6.922547584187409,2.476692206360271,1.5426643969598124,683
ppltrst,social_trust,IL,0.25218472815404386,2.4366514697727593e-11,0.242313138225028,1.47913592360667e-10,5.209985315712188,6.890014684287813,2.379128640494109,1.914838382004032,681
ppltrst,social_trust,IS,0.042207274062668935,0.26996455897654115,0.060740323272330365,0.11222084400733831,6.56058394160584,7.354160583941606,2.0515062810254276,1.2832482555165263,685
ppltrst,social_trust,IT,0.1235964799831648,0.0012822862183225641,0.11961198023167721,0.001837285787000152,4.548816568047338,6.439497041420119,2.3213626436513337,1.8250339130259847,676
ppltrst,social_trust,LT,0.08003604801387038,0.03720466062145361,0.057407716217283064,0.13536380546575877,5.135693215339233,6.789970501474927,2.4165591418276824,1.7131741681146913,678
ppltrst,social_trust,LV,0.014162766094898954,0.7119767790013196,-0.026894557450258996,0.4831823900706861,3.86950146627566,6.785777126099706,2.56583953065288,1.7874468613413907,682
ppltrst,social_trust,ME,0.05791720049364589,0.13050317700041655,0.05703288186003201,0.1364887877362741,4.241581259150805,6.8718887262079065,2.562743184152103,1.6313642634414933,683
ppltrst,social_trust,NL,0.04710026930354324,0.21927616610906547,0.09485751342612697,0.013202405266582187,6.252199413489736,7.324486803519062,1.9639263995646945,1.2586739114020356,682
ppltrst,social_trust,NO,0.07512161041242106,0.049545499312121516,0.07902022683362628,0.03881915883516161,6.673976608187134,7.483771929824561,1.8902139845033166,1.110307008063,684
ppltrst,social_trust,PL,0.11542370641262151,0.0025371848614938056,0.12573528557473823,0.0009996056476486348,4.542521994134898,7.144574780058652,2.334465907898342,1.5695453884521717,682
ppltrst,social_trust,PT,0.14980659375471903,8.593176644613714e-05,0.17566907226216766,3.928289587377167e-06,4.1114369501466275,6.501906158357771,2.367651175278081,1.880219127571559,682
ppltrst,social_trust,RS,0.07469091854998688,0.05172683351426313,0.08264283957891766,0.03130352043566322,4.338733431516936,6.547864506627393,2.774752190894141,1.7257354481703433,679
ppltrst,social_trust,SE,0.061605093326570964,0.1082261194147458,0.04575962160619544,0.2330366341381741,6.318649045521292,7.4939794419970625,2.0182451452575587,1.00779704109872,681
ppltrst,social_trust,SI,0.046897382516214135,0.22161035114171465,0.017062093835749866,0.6567054230110334,4.687224669603524,6.999265785609398,2.388199806470516,1.6063978853381347,681
ppltrst,social_trust,SK,0.10836417560341827,0.004670425813341129,0.09853565494666026,0.01013972996381459,4.060294117647059,6.518088235294118,2.746138791809852,1.8893420610678215,680
ppltrst,social_trust,UA,0.03134579163070512,0.4141016021398565,0.023575963485078632,0.5390878525453333,3.9383259911894273,5.818355359765052,2.8287935725192828,1.9780860320027334,681
pplfair,social_trust,AT,-0.04032487586843123,0.2926349436893732,-0.04741456208472948,0.21587507687912375,6.341142020497804,7.0751098096632505,1.9887933495293022,0.9160005400601209,683
pplfair,social_trust,BE,0.02064413849108997,0.589897753354848,0.058659341529235534,0.1253609334102225,6.017543859649122,7.228070175438597,1.9778382218342525,0.8521105076083402,684
pplfair,social_trust,BG,0.09811447487301134,0.010467686517052018,0.10374430124742179,0.006776091037574421,4.310294117647059,7.189411764705882,2.2163962381536,0.8481494754486401,680
pplfair,social_trust,CH,0.003439878376887782,0.9284983557087683,0.006756286704391394,0.8600981708353811,6.4099560761347,7.357686676427526,1.8802930367967179,0.7589226282325073,683
pplfair,social_trust,CY,0.10210519913964483,0.0075288167769215816,0.09746001983281306,0.010762350243568664,4.428362573099415,7.176900584795321,2.258379472540865,1.0391988053365124,684
pplfair,social_trust,DE,0.009218103187233935,0.8096904904871806,0.015192173771300938,0.6914309120959642,6.245255474452555,7.105693430656934,1.944702310496455,0.7620070025660555,685
pplfair,social_trust,EE,0.10035275700372495,0.008777251520259464,0.12267888474345676,0.0013381594679960013,6.212922173274596,7.34287812041116,2.0551679067211146,0.7150565165693036,681
pplfair,social_trust,ES,0.03699419274871506,0.3343566577969238,0.03501412604176175,0.3608888973975013,5.588579795021962,7.127086383601757,2.1753723254316526,0.9367136208484126,683
pplfair,social_trust,FI,0.17157607301964056,6.403957732265295e-06,0.1487990155723081,9.374047034018879e-05,7.16374269005848,7.312865497076023,1.7059283500345526,0.8251596266226906,684
pplfair,social_trust,FR,0.01447754516480618,0.7058695329535897,0.05681723522236546,0.13826975668242156,6.146627565982405,7.225806451612903,1.9953459960021371,0.8600496916043864,682
pplfair,social_trust,GB,0.011742798756491653,0.7600339308321308,0.006662604202853903,0.8624205691592315,5.945508100147276,7.080706921944036,2.183669545497061,0.8677414999489923,679
pplfair,social_trust,GR,0.06439288393656925,0.0931421025717105,0.06744879231427597,0.07859246421946899,4.930983847283406,7.168722466960352,2.001380494449328,0.873283011657948,681
pplfair,social_trust,HR,0.01392656323730995,0.7175715304173095,0.011217160982185915,0.7707976915166949,5.192023633677991,7.1555391432791735,2.4310117112570695,0.894850263674035,677
pplfair,social_trust,HU,0.07526389085457473,0.04928091721183647,0.06268699840597601,0.10165383924443544,5.1039531478770135,7.1966325036603225,2.1153049760014926,0.9609549371023475,683
