variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
ppltrst,social_trust,AT,0.02785925973240172,0.4672940539499751,0.03585913314014835,0.34940882382350075,5.878477306002928,6.702489019033675,2.1603307068704267,1.6324629075951351,683
ppltrst,social_trust,BE,0.06644391167215861,0.08247993862384846,0.060033155256441456,0.11673790366415039,5.6345029239766085,7.060672514619883,2.1244672852188344,1.4694209029775245,684
ppltrst,social_trust,BG,0.1315805782982389,0.000576591144201518,0.1395929367287342,0.00025815904650534606,3.71071953010279,6.485315712187959,2.391163803351048,1.9332056420854455,681
ppltrst,social_trust,CH,0.030576383156095736,0.42531871570318386,0.00893230424158374,0.8158817499189969,5.853372434017595,7.185483870967742,2.116065824072765,1.385516803933908,682
ppltrst,social_trust,CY,0.1510964508205371,7.359800374282522e-05,0.11762590698759862,0.002076050304378339,4.058565153733529,6.955783308931186,2.500339388649479,1.8085025058539301,683
ppltrst,social_trust,DE,-0.04187932561181597,0.27441122725296896,-0.053330299715794095,0.16386599704548274,5.382137628111273,6.833089311859443,2.2351701172777636,1.5497479605660263,683
ppltrst,social_trust,EE,0.11563397295635966,0.0024548220874905553,0.10569464647068928,0.005657965589665785,5.7178362573099415,7.510964912280702,1.992865164328234,1.1189619242550195,684
ppltrst,social_trust,ES,0.031097575121452628,0.41849691361559216,0.0435144698941516,0.2574952660497282,5.332842415316642,6.737113402061856,2.141312149119833,1.681420570853276,679
ppltrst,social_trust,FI,0.15517784173702553,4.6465983603728085e-05,0.1399080600045712,0.0002446927733093832,7.002928257686676,7.3850658857979505,1.814730433066814,1.3471636719403495,683
ppltrst,social_trust,FR,0.012207252252417793,0.7506727762567285,0.004820024447684176,0.9001591181198357,4.548529411764706,6.733235294117647,2.158109182163426,1.766731037868055,680
ppltrst,social_trust,GB,0.10116936153366854,0.008193482200265648,0.096175086477165,0.011976202431097916,5.448680351906158,6.635630498533724,2.2885476905750277,1.718733346259461,682
ppltrst,social_trust,GR,0.01987258030404727,0.604406521090142,0.030023898855188674,0.43373505947751684,4.5146627565982405,6.7485337243401755,1.9276005080666996,1.6393309824680904,682
ppltrst,social_trust,HR,-0.04612079409034358,0.22970865708521154,-0.023143123182089883,0.5468618600430106,4.698529411764706,6.701617647058824,2.367924630055943,1.8268526499681046,680
ppltrst,social_trust,HU,0.11679220205571815,0.0022682248046073704,0.12143961783479423,0.0014982528756862436,4.488986784140969,6.717033773861968,2.4835243579618442,1.9074784742533797,681
ppltrst,social_trust,IE,0.02252337615318674,0.5573621159277475,0.03512684515641106,0.3600510573986194,5.406754772393539,6.9493392070484585,2.4764564722386364,1.503673053208656,681
ppltrst,social_trust,IL,0.26882623040944703,9.374904980903954e-13,0.2642844394716573,2.3118593743123106e-12,5.2082111436950145,6.989736070381231,2.3778326542387984,1.9651621285835912,682
ppltrst,social_trust,IS,0.10426715770584573,0.006345061256808857,0.09543753516834179,0.012519519179373191,6.558479532163743,7.35453216374269,2.052267545223888,1.358653169064955,684
ppltrst,social_trust,IT,-0.012427024389235498,0.7463367174949752,-0.004587049971958681,0.9049614803628974,4.560294117647059,6.338970588235294,2.3202787721575597,1.846310367360835,680
