variable,domain,cntry,country_name,survey_mean,survey_sd,silicon_mean,silicon_sd,model
ppltrst,social_trust,AT,Austria,6.071829184018286,2.0976862462724717,6.476204379562043,1.7129205128417735,llama
ppltrst,social_trust,BE,Belgium,5.458173187943939,2.195522494698598,6.605255474452555,1.6825823756117428,llama
ppltrst,social_trust,BG,Bulgaria,3.728913646176717,2.3711881162028385,6.398102189781023,1.7337075898449086,llama
ppltrst,social_trust,CH,Switzerland,5.855593288087151,2.1151913454264175,6.630510948905109,1.6745219799562365,llama
ppltrst,social_trust,CY,Cyprus,4.092466358118389,2.456123517842882,6.655912408759124,1.7344499417693473,llama
ppltrst,social_trust,DE,Germany,5.213421360673227,2.329440069370058,6.470802919708029,1.6953221063962765,llama
ppltrst,social_trust,EE,Estonia,5.597881429421257,1.9956320359719784,6.64,1.7086741209083691,llama
ppltrst,social_trust,ES,Spain,5.30377052791885,2.170845887878443,6.52978102189781,1.8010525135755617,llama
ppltrst,social_trust,FI,Finland,6.920840954305089,1.8140828898597425,6.654306569343067,1.7059149744432986,llama
ppltrst,social_trust,FR,France,4.472588263453334,2.150595521187708,6.517080291970803,1.7758986525828349,llama
ppltrst,social_trust,GB,United Kingdom,5.418093170478824,2.2752091003472237,6.427883211678832,1.712534385473257,llama
ppltrst,social_trust,GR,Greece,4.5659732232376244,1.9203750141942668,6.556788321167883,1.7305734329640419,llama
ppltrst,social_trust,HR,Croatia,4.710634171131117,2.3881561272203213,6.573284671532846,1.7821651812251094,llama
ppltrst,social_trust,HU,Hungary,4.5774672280159825,2.4378724365986537,6.456058394160584,1.8305909942961052,llama
ppltrst,social_trust,IE,Ireland,5.414850386746617,2.381842777024013,6.593284671532846,1.742808577847573,llama
ppltrst,social_trust,IL,Israel,5.174017172464776,2.389764509965967,6.4227737226277375,1.7867383176287341,llama
ppltrst,social_trust,IS,Iceland,6.354200470157306,2.061858353889841,6.418978102189781,1.7718367269437345,llama
ppltrst,social_trust,IT,Italy,4.498938379325662,2.3475202051401065,6.565547445255474,1.6977827472568696,llama
ppltrst,social_trust,LT,Lithuania,5.1342718600800605,2.4545179848769294,6.487299270072992,1.7266315716686904,llama
ppltrst,social_trust,LV,Latvia,3.853969529445196,2.5315340747124133,6.336350364963503,1.7481422369400315,llama
ppltrst,social_trust,ME,Montenegro,4.214523037104412,2.5013155012698616,6.431386861313869,1.7808907614486318,llama
ppltrst,social_trust,NL,Netherlands,6.1705777782591795,1.958424103278812,6.644379562043795,1.6555289526408083,llama
ppltrst,social_trust,NO,Norway,6.4876535997464035,1.9510974667031853,6.629197080291971,1.675248108705829,llama
ppltrst,social_trust,PL,Poland,4.5337215889785645,2.3334421200904445,6.544233576642336,1.7882534696395749,llama
ppltrst,social_trust,PT,Portugal,4.15405019735004,2.4020558131627445,6.442481751824818,1.8344469428929593,llama
ppltrst,social_trust,RS,Serbia,4.4015442985461535,2.769641531820987,6.370218978102191,1.717723430121346,llama
ppltrst,social_trust,SE,Sweden,6.173553003500404,2.0369372146641576,6.5781021897810215,1.6873937189172528,llama
ppltrst,social_trust,SI,Slovenia,4.671985358795646,2.386686330953043,6.5264233576642345,1.681856976880523,llama
ppltrst,social_trust,SK,Slovakia,4.032077870148862,2.846323197813735,6.392408759124088,1.7787654753500908,llama
ppltrst,social_trust,UA,Ukraine,3.823509033700963,2.792401452672258,6.102043795620437,1.8269094547825504,llama
pplfair,social_trust,AT,Austria,6.356658702906922,2.007590140567435,6.70978102189781,1.5287997753623845,llama
pplfair,social_trust,BE,Belgium,5.898274055320637,2.038526524185433,6.617226277372263,1.6048431496507702,llama
pplfair,social_trust,BG,Bulgaria,4.28774413732007,2.2021907496756565,6.554744525547445,1.692146064771131,llama
pplfair,social_trust,CH,Switzerland,6.400660288273514,1.8848948256164268,6.861313868613139,1.55297527003947,llama
pplfair,social_trust,CY,Cyprus,4.423461465515083,2.2078122491415186,6.64948905109489,1.7124895189707363,llama
pplfair,social_trust,DE,Germany,6.186403696050097,1.9898562079629318,6.629635036496349,1.5866624321589171,llama
pplfair,social_trust,EE,Estonia,6.111731028208338,2.0677934266941755,6.611824817518249,1.5652075227104143,llama
pplfair,social_trust,ES,Spain,5.541573467263106,2.1802436948843513,6.738248175182481,1.6966504229266792,llama
pplfair,social_trust,FI,Finland,7.084249691343838,1.7336838763693212,6.701459854014598,1.6274412791779902,llama
pplfair,social_trust,FR,France,6.088517879920214,1.9971480895774854,6.683649635036496,1.5473788797617607,llama
pplfair,social_trust,GB,United Kingdom,5.981753215098941,2.1060601678344897,6.402481751824818,1.6009161215986887,llama
pplfair,social_trust,GR,Greece,4.935914237527794,2.005204614994723,6.549343065693431,1.5805155926363432,llama
pplfair,social_trust,HR,Croatia,5.182213320213709,2.439485398002121,6.6181021897810215,1.6134556340690724,llama
pplfair,social_trust,HU,Hungary,5.124484568640466,2.073835982532519,6.5607299270073,1.697105221574164,llama
pplfair,social_trust,IE,Ireland,6.168494894931351,2.106787750467679,6.668029197080292,1.6236869816411543,llama
pplfair,social_trust,IL,Israel,5.314318458840991,2.3022335286898072,6.58043795620438,1.6933814524750352,llama
pplfair,social_trust,IS,Iceland,6.576929478670769,1.9072991814569054,6.608613138686131,1.7350612096664229,llama
pplfair,social_trust,IT,Italy,4.588315451551168,2.2539241028190062,6.6417518248175185,1.5435897904699327,llama
pplfair,social_trust,LT,Lithuania,5.4409183956236085,2.235114984941725,6.645693430656935,1.6250865004509787,llama
pplfair,social_trust,LV,Latvia,5.663738367059401,2.247497646406504,6.594744525547445,1.585451528787449,llama
pplfair,social_trust,ME,Montenegro,4.36938040692145,2.2653311034681702,6.355766423357664,1.6430830218547139,llama
pplfair,social_trust,NL,Netherlands,6.542182923142853,1.634480715869356,6.838394160583942,1.5220120923706804,llama
pplfair,social_trust,NO,Norway,6.757639034501647,1.8971193298633304,6.7070072992700736,1.563418789496324,llama
pplfair,social_trust,PL,Poland,5.225422873831028,2.2838780429825127,6.478686131386861,1.7025989840432993,llama
