variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
ppltrst,social_trust,AT,-0.01298934257943935,0.7343407678381909,-0.013518867766040882,0.723944081283363,5.872992700729927,6.2734306569343055,2.160230103675031,1.7981294853638325,685
ppltrst,social_trust,BE,0.019315491393782462,0.6140584909979303,0.03788127441258109,0.32253256747836695,5.6345029239766085,6.476315789473684,2.1244672852188344,1.8153551640327819,684
ppltrst,social_trust,BG,0.07525257397189834,0.04948235933025593,0.058974814354210855,0.12388998344560298,3.7052785923753664,6.279325513196481,2.3936286565533704,1.818302483174151,682
ppltrst,social_trust,CH,0.035067245447672736,0.36051353188621366,0.030767272755398818,0.4224330405436508,5.853372434017595,6.411436950146628,2.116065824072765,1.7620784315979179,682
ppltrst,social_trust,CY,0.027874133930030166,0.46640240052042425,0.04396105840792903,0.2505455962934812,4.05985401459854,6.396934306569342,2.496941399577914,1.8721346769402138,685
ppltrst,social_trust,DE,-0.008400167644771564,0.8262950312166102,-0.01641858251269294,0.6679526763908464,5.382481751824818,6.420437956204379,2.233382357743512,1.7966073732254304,685
ppltrst,social_trust,EE,0.0355400529335881,0.35300995172406935,0.05376580348718768,0.15983326669050438,5.716788321167884,6.692992700729927,1.9915967228071436,1.7110692106147822,685
ppltrst,social_trust,ES,-0.016672777412087045,0.6635893215007024,-0.014276147339746375,0.7095710480468816,5.338213762811128,6.353879941434845,2.1439653496533286,1.7534286555434568,683
ppltrst,social_trust,FI,0.10458602677560004,0.006185389246539108,0.10032541287358522,0.008647652230989147,7.002923976608187,6.476900584795321,1.8134014503084113,1.8052692637258014,684
ppltrst,social_trust,FR,0.051218449142858,0.18187099946868496,0.04689183452418533,0.22166507887431394,4.546255506607929,6.33568281938326,2.157338008212712,1.8436468445675285,681
ppltrst,social_trust,GB,-0.016053363180921175,0.6753612699141959,-0.0007578762204107804,0.9842266392201073,5.440702781844802,6.272327964860907,2.2963532426547317,1.8086007449806822,683
ppltrst,social_trust,GR,0.029464028744688273,0.4416903339255946,0.03225918088218687,0.3995846969936189,4.516081871345029,6.385526315789473,1.925715283972969,1.705913713137635,684
ppltrst,social_trust,HR,-0.0218403447292471,0.5688107089210396,-0.018324868207967377,0.6326004146499736,4.689604685212299,6.348609077598829,2.3704548090724806,1.789807481014749,683
ppltrst,social_trust,HU,0.017314471118179443,0.6514807564339136,0.017661613964558627,0.6449680484213722,4.483162518301611,6.2497803806735,2.485900525114219,1.7977533499125649,683
ppltrst,social_trust,IE,-0.02576343639324194,0.5014647552510174,-0.02814158829086538,0.4627914432238369,5.411420204978038,6.298243045387995,2.476692206360271,1.746583548913419,683
ppltrst,social_trust,IL,0.15756508431405258,3.578579267209553e-05,0.13932901762163055,0.00026250895845185727,5.2082111436950145,6.498240469208211,2.3778326542387984,1.798775031281455,682
ppltrst,social_trust,IS,0.06330791473865181,0.09781064487976103,0.06354463352776073,0.09656000797014305,6.56058394160584,6.319416058394161,2.0515062810254276,1.773436122871499,685
ppltrst,social_trust,IT,0.021147840192506248,0.5819660657806776,0.019486536151325007,0.611972418109047,4.560294117647059,6.339117647058824,2.3202787721575597,1.7587062919061647,680
ppltrst,social_trust,LT,0.056856469845821704,0.13828748094264126,0.03420670849383667,0.3727798231620517,5.135095447870778,6.411453744493392,2.4112393746284626,1.782220467642472,681
ppltrst,social_trust,LV,0.020891215020115157,0.5860042829224654,0.01617539799114369,0.6732620242311894,3.86950146627566,6.3268328445747795,2.56583953065288,1.7529077830717232,682
ppltrst,social_trust,ME,-0.0070389737308305675,0.8543086315377195,0.002532322431585362,0.94733063156639,4.241581259150805,6.295607613469986,2.562743184152103,1.802477450670758,683
ppltrst,social_trust,NL,0.01267640299094384,0.7410585178786467,0.02471991464554059,0.5192654894102556,6.252199413489736,6.51891495601173,1.9639263995646945,1.7840564896050743,682
ppltrst,social_trust,NO,0.023734886332023655,0.5351562345776628,0.026430310493568473,0.4898139948163844,6.67007299270073,6.476788321167883,1.8915928559486508,1.7308775342178015,685
ppltrst,social_trust,PL,0.017956416768474925,0.6397047229278181,0.01785634738874721,0.6415716275063811,4.542521994134898,6.4847507331378305,2.334465907898342,1.7389894476414376,682
ppltrst,social_trust,PT,0.07762574537329534,0.04225347039613109,0.08058180091093062,0.034978632464444936,4.1197080291970805,6.3509489051094885,2.37006919409621,1.8183405628089189,685
ppltrst,social_trust,RS,-0.005974895316126217,0.8763202005918249,-0.004760267485635239,0.9013181873621876,4.333333333333333,6.417474302496329,2.7757705165925213,1.7349784096810126,681
ppltrst,social_trust,SE,0.00811831880686194,0.8321563880990073,0.0008822550899026183,0.981624933803067,6.315789473684211,6.440497076023392,2.0217664288807113,1.7530848071709078,684
ppltrst,social_trust,SI,-0.03628565347409688,0.34405787014568423,-0.012182147814201495,0.7508137403018575,4.687683284457478,6.356891495601173,2.3864757652149047,1.7819261509930109,682
ppltrst,social_trust,SK,0.012549776698013033,0.7433718942024773,0.01620347765071876,0.6725009291173135,4.061493411420205,6.278770131771595,2.7403301802259903,1.798884538257106,683
ppltrst,social_trust,UA,0.03274978151053986,0.3934949610170509,0.04472076663344728,0.24382828088382502,3.9383259911894273,6.073127753303964,2.8287935725192828,1.8313841751228457,681
pplfair,social_trust,AT,0.02149641903790869,0.5749141437243502,0.021284919217600336,0.5786827802551435,6.341142020497804,6.458565153733528,1.9887933495293022,1.6206952428393984,683
pplfair,social_trust,BE,0.00910052310917357,0.8122075172511906,-0.00039959082883648687,0.9916769845085963,6.017543859649122,6.571491228070175,1.9778382218342525,1.6384267705637037,684
pplfair,social_trust,BG,0.10770181545297942,0.004930578218679802,0.10702005051842912,0.005211942271083076,4.310294117647059,6.624705882352941,2.2163962381536,1.599090749181707,680
pplfair,social_trust,CH,0.026286637306461684,0.49281261561867395,0.027520847002513855,0.47272288778035393,6.4099560761347,6.617862371888727,1.8802930367967179,1.6167389061651696,683
pplfair,social_trust,CY,0.05098320362334629,0.182922234564481,0.038236213917254014,0.318016178402209,4.428362573099415,6.531286549707602,2.258379472540865,1.6827653058079224,684
pplfair,social_trust,DE,0.0457405191873162,0.23185919113755385,0.03135945965126797,0.41252506121573035,6.245255474452555,6.663795620437956,1.944702310496455,1.6399980973578951,685
pplfair,social_trust,EE,0.11752526079313412,0.0021266235509593587,0.10121935560094233,0.008208839837506286,6.212922173274596,6.765785609397944,2.0551679067211146,1.5572094218122499,681
pplfair,social_trust,ES,0.005137174089231613,0.8933936749635685,-0.009723507534819265,0.7997603339629789,5.588579795021962,6.483162518301611,2.1753723254316526,1.6753414187691722,683
pplfair,social_trust,FI,0.06473902290903019,0.09067964965469025,0.08610387532908138,0.024323960043817417,7.16374269005848,6.6270467836257305,1.7059283500345526,1.624947182159046,684
pplfair,social_trust,FR,0.0666707448475528,0.081884056434087,0.07393458751606923,0.05361781677370033,6.146627565982405,6.54208211143695,1.9953459960021371,1.6501244750813484,682
pplfair,social_trust,GB,0.06039857316182094,0.11586257126706602,0.05495370111919864,0.1526006025381421,5.945508100147276,6.486597938144329,2.183669545497061,1.667425214359693,679
pplfair,social_trust,GR,-0.008622756047303358,0.8222826564777872,-0.014369057851259625,0.7081773666384839,4.930983847283406,6.677092511013217,2.001380494449328,1.5744852768499813,681
pplfair,social_trust,HR,0.07181549923340655,0.06182588690692131,0.07060474906751985,0.06636096353429681,5.192023633677991,6.524963072378139,2.4310117112570695,1.5925808591757695,677
pplfair,social_trust,HU,0.0379896899368904,0.32150393120063264,0.04206458151152994,0.2722921094834134,5.1039531478770135,6.623865300146414,2.1153049760014926,1.625854612001332,683
pplfair,social_trust,IE,0.10556689353385883,0.005788096828316577,0.07738516892958237,0.04335779684642103,6.145161290322581,6.52258064516129,2.1658913214281967,1.6554330335984897,682
pplfair,social_trust,IL,0.05590740884209984,0.14559490490856378,0.051371620122671546,0.18120987847379358,5.341678939617084,6.359941089837997,2.28588411857488,1.6629976122867334,679
pplfair,social_trust,IS,0.10447212989882597,0.006242003270402546,0.09822372162537807,0.010158022462120872,6.980994152046784,6.419298245614035,1.8377658965300543,1.6796017024010435,684
pplfair,social_trust,IT,0.011922001154940793,0.756486656314224,0.01706752092090112,0.6570772714964236,4.634756995581738,6.564064801178203,2.2199882187973925,1.6321544031722655,679
pplfair,social_trust,LT,0.07513586149854852,0.051202778886194775,0.059249553782780344,0.1243660835789066,5.519287833827893,6.677893175074184,2.240465768997793,1.6067930684432683,674
pplfair,social_trust,LV,0.12954012952973679,0.000742088938582047,0.11322356429513342,0.0032226682736871144,5.632592592592593,6.546962962962962,2.231047099831404,1.6466048488632035,675
pplfair,social_trust,ME,0.09452552238502662,0.014018213367221049,0.0859573900463544,0.02553352101324256,4.354074074074074,6.302814814814814,2.3304131319199115,1.6927689867522282,675
pplfair,social_trust,NL,0.06571976452371153,0.08588634989075278,0.06351865112790642,0.09694135778222586,6.6154970760233915,6.698538011695906,1.6242469731723888,1.591282316698495,684
pplfair,social_trust,NO,0.03895050478410187,0.3086985148486633,0.02049022081915159,0.5924029012181854,6.890510948905109,6.470802919708029,1.845172427784769,1.6621500460036873,685
pplfair,social_trust,PL,0.026727150807214394,0.489137920934138,0.009619367072833993,0.8034350317586622,5.21875,6.652976190476189,2.249968951598991,1.6235754033432979,672
pplfair,social_trust,PT,-0.006773987852591059,0.8599395588148355,0.01900180287460028,0.6205970570459455,5.138032305433186,6.445374449339207,2.2119411767818464,1.655253636826863,681
pplfair,social_trust,RS,0.014951112494273777,0.6971416849751457,0.0074827374392428475,0.8455732789067201,4.675,6.487058823529411,2.846379764088735,1.6140701840771186,680
pplfair,social_trust,SE,0.01817313567850918,0.6351726008908869,-0.0018718986478879727,0.9610252856779782,6.757309941520468,6.4638888888888895,1.779052279615545,1.5807211762748674,684
pplfair,social_trust,SI,0.03784741646952608,0.3254632941040145,0.047484396358735255,0.2172326912741426,5.443131462333826,6.663663220088627,2.2456600357146,1.6326033387076722,677
