variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
sclmeet,social_trust,AT,-0.01909304006977672,0.6178882291865723,-0.015281669389021339,0.6897072290799175,4.910948905109489,5.334306569343066,1.1918141138149099,0.9384912269546346,685
sclmeet,social_trust,BE,0.050995765392470215,0.18281426078404203,0.04715887843868672,0.2180259508062503,5.175438596491228,5.368421052631579,1.3684091972859465,0.9397344682256605,684
sclmeet,social_trust,BG,-0.0053986856351242955,0.8880834220770544,-0.015660424142395327,0.68309100618267,4.969208211143695,5.343108504398827,1.6740014984431886,0.9415460541347889,682
sclmeet,social_trust,CH,-0.017825952554290415,0.6418943238309883,-0.01748601373126046,0.6482591084889566,5.099560761346998,5.326500732064422,1.293583231975242,0.9030660845172563,683
sclmeet,social_trust,CY,0.11926237857398211,0.0017668345533238998,0.11315147798969355,0.0030211468374262782,4.005839416058394,5.356204379562044,1.7073870474296835,0.9949331660727526,685
sclmeet,social_trust,DE,-0.005419303363841452,0.8874947244934568,-0.02284957430672574,0.5507886364860872,4.837719298245614,5.394005847953216,1.3970198578819977,0.9215695949125936,684
sclmeet,social_trust,EE,0.08179787291474881,0.03231169868339066,0.06485092520802108,0.08988647577745909,4.242335766423357,5.395620437956205,1.4817467676992966,0.9206745408166748,685
sclmeet,social_trust,ES,0.0034203541296950863,0.9287989887307652,-0.01875727388684478,0.6240834088733934,5.246715328467153,5.339416058394161,1.4666393087007106,0.914739414546775,685
sclmeet,social_trust,FI,-0.031277805998015,0.41374362828547484,-0.030627983535606865,0.4235168540340698,4.8934306569343065,5.369343065693431,1.3589751674640431,0.9299721780875511,685
sclmeet,social_trust,FR,0.040280336105802145,0.29281440128769054,0.047491749358433956,0.2147910087533076,5.220760233918129,5.368421052631579,1.4233285410238439,0.9287642687811745,684
sclmeet,social_trust,GB,-0.025661726032489708,0.5028424711604053,-0.03475979860084684,0.3640376606540061,4.802631578947368,5.390350877192983,1.5741112266814905,0.9533606396367535,684
sclmeet,social_trust,GR,0.02753767285555824,0.47212694017021656,0.021562998387493152,0.5734487933908815,4.159356725146199,5.324561403508772,1.6105572805604957,0.911892605301358,684
sclmeet,social_trust,HR,0.06664201655413388,0.08156733261866775,0.03770378805522989,0.3248065542544942,5.349415204678363,5.307017543859649,1.5312698517346435,0.998920585653032,684
sclmeet,social_trust,HU,0.019878175650010297,0.6035077802359655,0.005807996520595181,0.8793971556894489,3.367883211678832,5.25036496350365,1.5223930025380452,0.9376095715766609,685
sclmeet,social_trust,IE,0.009193159882920429,0.81046863910677,0.00044817741786784646,0.9906718765894529,4.212298682284041,5.310395314787701,1.617452783226145,0.9853741219519724,683
sclmeet,social_trust,IL,0.11774541185805638,0.0020698934223266083,0.1032854197799032,0.006942553009395997,5.425219941348973,5.411290322580645,1.5407753149735088,0.9447925632338773,682
sclmeet,social_trust,IS,0.04542686710886298,0.23542241574078776,0.037881984052210216,0.32252349629768967,5.283625730994152,5.340643274853801,1.4032886537209597,0.8937968404697844,684
sclmeet,social_trust,IT,0.022395911269902733,0.5593061117061102,0.023679246435191002,0.5370112864131479,4.74633431085044,5.351906158357771,1.5627434721448887,0.9599486969237481,682
sclmeet,social_trust,LT,0.02789481113518198,0.46770960129988587,0.022042761090276634,0.5660915871021794,4.355882352941176,5.359558823529412,1.5597460569849728,0.9642641762204277,680
sclmeet,social_trust,LV,0.02597533981925806,0.4979508805754197,0.03877908641619088,0.31154409029782604,4.190336749633968,5.280380673499268,1.6097468073563967,0.9661098194930807,683
sclmeet,social_trust,ME,0.025376332092286815,0.5079175612791669,0.017750006377673017,0.6433140346868501,4.802342606149341,5.363103953147877,1.6247337935933457,0.9253280464660764,683
sclmeet,social_trust,NL,-0.058965127448867956,0.12339997549909174,-0.08792383684412276,0.021462042055758128,5.406432748538012,5.392543859649122,1.2603955408267358,0.8988784077527802,684
sclmeet,social_trust,NO,0.005772472064807453,0.8801292397129249,-0.01483922268177126,0.6982442330858766,5.648175182481752,5.435036496350365,1.3411013950191728,0.9147580801268154,685
sclmeet,social_trust,PL,0.06216750343237522,0.10478118972034761,0.05035009180637918,0.18907506915311806,3.932551319648094,5.372434017595308,1.4342656671517855,0.9079529181150553,682
sclmeet,social_trust,PT,0.009495353027288997,0.8040811102323914,0.010688316886913678,0.7800628768157376,5.629197080291971,5.24963503649635,1.6067365759678425,0.9973007493908552,685
sclmeet,social_trust,RS,0.004157189969781155,0.913515137515087,0.003545041498638297,0.9262106561625171,5.145985401459854,5.275912408759124,1.6074577017590435,0.9645413377956167,685
sclmeet,social_trust,SE,0.005406362307635107,0.8877616047519798,-0.0026377155711753875,0.9451017286078373,5.435672514619883,5.382309941520468,1.3818365729222142,0.8959612898623288,684
sclmeet,social_trust,SI,0.04732957542321178,0.21703805604014306,0.05912669931481964,0.122923314903629,4.640762463343108,5.363636363636363,1.501339002709212,0.9524820206875365,682
sclmeet,social_trust,SK,-0.02024248561322635,0.5974246163817108,-0.020863973869530004,0.5862177175472172,4.559297218155198,5.308931185944363,1.5640520269192257,0.9731102596155892,683
sclmeet,social_trust,UA,0.04465474993549682,0.24838659718811928,0.03906984990065577,0.312593425364054,4.32089552238806,5.195522388059701,1.7691964272055045,1.0209952698482911,670
inprdsc,social_trust,AT,-0.0038957022616498914,0.9189949060413574,-0.002101352369898585,0.9562523592257691,3.051169590643275,4.027046783625731,1.1726564206989902,1.2648819148137986,684
inprdsc,social_trust,BE,0.017515679038217553,0.6472204094289016,-0.005518075172969224,0.8853747733401822,3.3576642335766422,4.155474452554745,1.3814626236939371,1.2028790820232849,685
inprdsc,social_trust,BG,0.09859252563371035,0.009986024833649715,0.09475984465230766,0.013297562312237719,2.0234604105571847,4.008797653958944,1.2626014641660956,1.2369419055254784,682
inprdsc,social_trust,CH,-0.017883793300169617,0.6403237555758733,-0.012976145816427836,0.7346005036330511,3.5445255474452555,4.040875912408759,1.2634608385888118,1.2129632860932633,685
