variable,domain,r_pearson,p_pearson,r_spearman,p_spearman,r_boot_mean,r_ci_lo,r_ci_hi,var_ratio,human_mean,silicon_mean,n_valid,model
actrolga,efficacy,0.10071199781047994,1.2015362311099238e-46,0.11220585030638011,1.542217731101951e-57,0.10084952568731147,0.0858711411910199,0.1154304406317033,0.16045633353041525,2.096441669144613,3.134734793187348,20178,qwen
cptppola,efficacy,0.08225884359169662,1.272240177085734e-31,0.08900210707667432,9.484885386114395e-37,0.08204248815724834,0.06850985242469564,0.09608896333410433,0.19922253600478398,2.1460947185717827,3.188182481751825,20165,qwen
trstprl,inst_trust,0.1649843613020019,1.0324532520293949e-122,0.16717349221647834,5.5290381319547666e-126,0.16517193900353191,0.1508839557857437,0.17878052738421096,0.5129137538407941,4.434262156658223,5.0455577746385885,20113,qwen
trstplt,inst_trust,0.13507013862940406,7.207998867172716e-83,0.14171038389411195,4.152449242983588e-91,0.1351486582846265,0.12138212393807984,0.14908855282512398,0.5957434415203611,3.5989611674499136,4.636681275870465,20201,qwen
trstlgl,inst_trust,0.18668679675920075,1.5960596820312883e-156,0.17303220860601695,2.0548903461312876e-134,0.18652349277681304,0.17219221978561108,0.20077254409831463,0.24216265978419652,5.292433537832311,6.972221139795421,20030,qwen
trstprt,inst_trust,0.16450266115226464,4.7192334422704006e-122,0.16935954865501973,2.364203729572439e-129,0.16440925366520825,0.15115484908139518,0.17819073075004097,0.6548512894057877,3.5845290700561043,5.490380400370172,20122,qwen
trstplc,inst_trust,0.16278429627965268,1.957605416234336e-120,0.13420408654314075,3.9595083197794984e-82,0.1631897348792934,0.14776239485922651,0.17868738525987374,0.20447160515440757,6.281821317695758,7.338219538326678,20278,qwen
trstep,inst_trust,0.07608060286398308,6.724822473786311e-26,0.06908757293740057,1.2492376831213546e-21,0.07588027457737942,0.06074476466705729,0.09090281196569676,0.3602286429122811,4.614031413612565,6.224555506843977,19080,qwen
trstun,inst_trust,0.07223493189479976,2.2727805702626587e-23,0.05970935065750219,1.8752685651040627e-16,0.07256871820507821,0.05728073140228723,0.08707804135206741,0.19418991397751412,4.969870950750592,6.920882653806809,18966,qwen
happy,wellbeing,0.1705366727528782,2.3723017303371543e-133,0.14950504973216366,1.3467767657120487e-102,0.17034712768515262,0.1541785934884423,0.18583646601585024,0.13166172958983552,7.3663588841663,7.526799707958141,20464,qwen
stflife,wellbeing,0.1881976667578902,3.807578491975638e-162,0.17622080104679713,4.234004626615303e-142,0.1881425743216758,0.17254676013783285,0.20344138096169878,0.12143537693033433,7.055620838229534,7.592324913612693,20421,qwen
