variable,domain,cntry,country_name,survey_mean,survey_sd,silicon_mean,silicon_sd,model
ppltrst,social_trust,AT,Austria,6.071829184018286,2.0976862462724717,6.51891495601173,1.593869494759587,qwen
ppltrst,social_trust,BE,Belgium,5.458173187943939,2.195522494698598,6.898830409356724,1.4600783510171829,qwen
ppltrst,social_trust,BG,Bulgaria,3.728913646176717,2.3711881162028385,6.461932650073207,1.7644295136541492,qwen
ppltrst,social_trust,CH,Switzerland,5.855593288087151,2.1151913454264175,7.008333333333333,1.3364265303998801,qwen
ppltrst,social_trust,CY,Cyprus,4.092466358118389,2.456123517842882,6.560703812316715,1.9282302120381967,qwen
ppltrst,social_trust,DE,Germany,5.213421360673227,2.329440069370058,6.623676470588236,1.4978279850465817,qwen
ppltrst,social_trust,EE,Estonia,5.597881429421257,1.9956320359719784,7.351824817518248,1.0640388539506083,qwen
ppltrst,social_trust,ES,Spain,5.30377052791885,2.170845887878443,6.48770131771596,1.7800114876020685,qwen
ppltrst,social_trust,FI,Finland,6.920840954305089,1.8140828898597425,7.297067448680353,1.277383830016839,qwen
ppltrst,social_trust,FR,France,4.472588263453334,2.150595521187708,6.512775330396476,1.6810355940809183,qwen
ppltrst,social_trust,GB,United Kingdom,5.418093170478824,2.2752091003472237,6.296198830409358,1.7274250325225267,qwen
ppltrst,social_trust,GR,Greece,4.5659732232376244,1.9203750141942668,6.6195588235294105,1.5661505332670969,qwen
ppltrst,social_trust,HR,Croatia,4.710634171131117,2.3881561272203213,6.4800586510263924,1.7836542855492588,qwen
ppltrst,social_trust,HU,Hungary,4.5774672280159825,2.4378724365986537,6.4056934306569335,1.8871401502838907,qwen
ppltrst,social_trust,IE,Ireland,5.414850386746617,2.381842777024013,6.526138032305433,1.5884577902819133,qwen
ppltrst,social_trust,IL,Israel,5.174017172464776,2.389764509965967,6.917423133235725,1.6561547276707158,qwen
ppltrst,social_trust,IS,Iceland,6.354200470157306,2.061858353889841,7.172687224669604,1.4134708960875533,qwen
ppltrst,social_trust,IT,Italy,4.498938379325662,2.3475202051401065,6.060882352941176,1.792226493364408,qwen
ppltrst,social_trust,LT,Lithuania,5.1342718600800605,2.4545179848769294,6.52796486090776,1.6634750888418652,qwen
ppltrst,social_trust,LV,Latvia,3.853969529445196,2.5315340747124133,6.511911764705883,1.6355915796654679,qwen
ppltrst,social_trust,ME,Montenegro,4.214523037104412,2.5013155012698616,6.654919236417034,1.643125617516275,qwen
ppltrst,social_trust,NL,Netherlands,6.1705777782591795,1.958424103278812,7.0884333821376275,1.327621417104211,qwen
ppltrst,social_trust,NO,Norway,6.4876535997464035,1.9510974667031853,7.318301610541727,1.092577751696327,qwen
ppltrst,social_trust,PL,Poland,4.5337215889785645,2.3334421200904445,6.701754385964913,1.787240400724182,qwen
ppltrst,social_trust,PT,Portugal,4.15405019735004,2.4020558131627445,6.287115666178624,1.9019308825269219,qwen
ppltrst,social_trust,RS,Serbia,4.4015442985461535,2.769641531820987,6.3960468521229865,1.6939686550385968,qwen
ppltrst,social_trust,SE,Sweden,6.173553003500404,2.0369372146641576,7.274596182085169,1.1908045438657364,qwen
ppltrst,social_trust,SI,Slovenia,4.671985358795646,2.386686330953043,6.629239766081871,1.7149737605949198,qwen
ppltrst,social_trust,SK,Slovakia,4.032077870148862,2.846323197813735,6.2491176470588226,1.9068589747578308,qwen
ppltrst,social_trust,UA,Ukraine,3.823509033700963,2.792401452672258,5.096130952380952,1.8530475725743878,qwen
pplfair,social_trust,AT,Austria,6.356658702906922,2.007590140567435,6.9995620437956205,0.7922411291673482,qwen
pplfair,social_trust,BE,Belgium,5.898274055320637,2.038526524185433,7.124525547445256,0.7575815348037553,qwen
pplfair,social_trust,BG,Bulgaria,4.28774413732007,2.2021907496756565,7.093138686131387,0.8169420873066163,qwen
pplfair,social_trust,CH,Switzerland,6.400660288273514,1.8848948256164268,7.160875912408759,0.7504691266257093,qwen
pplfair,social_trust,CY,Cyprus,4.423461465515083,2.2078122491415186,7.151240875912409,0.9529973070961769,qwen
pplfair,social_trust,DE,Germany,6.186403696050097,1.9898562079629318,6.975912408759124,0.8301276541238216,qwen
pplfair,social_trust,EE,Estonia,6.111731028208338,2.0677934266941755,7.244379562043795,0.7333042870183272,qwen
