variable,domain,cntry,country_name,survey_mean,survey_sd,silicon_mean,silicon_sd,model
ppltrst,social_trust,AT,Austria,6.071829184018286,2.0976862462724717,7.3,0.9649979378696806,qwen
ppltrst,social_trust,BE,Belgium,5.458173187943939,2.195522494698598,7.359218749999999,0.9693952177640383,qwen
ppltrst,social_trust,BG,Bulgaria,3.728913646176717,2.3711881162028385,7.0608828006088284,0.8487479013010144,qwen
ppltrst,social_trust,CH,Switzerland,5.855593288087151,2.1151913454264175,7.772560975609755,1.0271921987000252,qwen
ppltrst,social_trust,CY,Cyprus,4.092466358118389,2.456123517842882,7.446779141104295,0.9386260149817339,qwen
ppltrst,social_trust,DE,Germany,5.213421360673227,2.329440069370058,7.239445300462249,1.03556375198545,qwen
ppltrst,social_trust,EE,Estonia,5.597881429421257,1.9956320359719784,7.782522796352583,0.5968830914828335,qwen
ppltrst,social_trust,ES,Spain,5.30377052791885,2.170845887878443,7.304953560371517,0.9681150458628685,qwen
ppltrst,social_trust,FI,Finland,6.920840954305089,1.8140828898597425,7.865805471124621,0.7503024485044796,qwen
ppltrst,social_trust,FR,France,4.472588263453334,2.150595521187708,7.303179650238475,0.8834047127246994,qwen
ppltrst,social_trust,GB,United Kingdom,5.418093170478824,2.2752091003472237,7.013178294573644,1.1055604692104988,qwen
ppltrst,social_trust,GR,Greece,4.5659732232376244,1.9203750141942668,7.099381761978362,1.0205320599087198,qwen
ppltrst,social_trust,HR,Croatia,4.710634171131117,2.3881561272203213,7.335999999999999,0.9133807567382077,qwen
ppltrst,social_trust,HU,Hungary,4.5774672280159825,2.4378724365986537,6.8713841368584765,1.1691474302156013,qwen
ppltrst,social_trust,IE,Ireland,5.414850386746617,2.381842777024013,7.490030674846626,0.9380055314004244,qwen
ppltrst,social_trust,IL,Israel,5.174017172464776,2.389764509965967,7.191411042944786,0.9154350630130397,qwen
ppltrst,social_trust,IS,Iceland,6.354200470157306,2.061858353889841,8.054294478527607,0.7585639835525053,qwen
ppltrst,social_trust,IT,Italy,4.498938379325662,2.3475202051401065,7.385887708649469,0.9205181867037394,qwen
ppltrst,social_trust,LT,Lithuania,5.1342718600800605,2.4545179848769294,7.144427244582044,1.0916135117519974,qwen
