variable,domain,r_pearson,p_pearson,r_spearman,p_spearman,r_boot_mean,r_ci_lo,r_ci_hi,var_ratio,human_mean,silicon_mean,n_valid,model
trstplc,inst_trust,0.10869435904432959,9.937478778448929e-54,0.11243510638513664,2.181203727603023e-57,0.10881510522443089,0.0945260885205295,0.12462668922427333,0.12979483946896928,6.281821317695758,7.554263183834401,20041,qwen
trstep,inst_trust,0.060139950429966976,1.9488115896807886e-16,0.059254231450001776,5.325206154523755e-16,0.060381693233164765,0.04554694582570813,0.07415771977938,0.2792594976329046,4.614031413612565,6.512389292466912,18674,qwen
trstun,inst_trust,0.03742178668398846,3.34002949082465e-07,0.03762175374353581,2.8903039432291277e-07,0.037640784766884164,0.022146535803792288,0.05214316415154292,0.1576574983997324,4.969870950750592,7.075482011528523,18586,qwen
happy,wellbeing,0.06405635693520553,1.0708577628955791e-19,0.06701533915687727,2.060293118746956e-21,0.06404878550070314,0.04945168435475847,0.07830729826391501,0.2931682481620346,7.3663588841663,7.363985701519213,20061,qwen
stflife,wellbeing,0.07587742101239925,2.523155168201375e-27,0.08457892812432986,1.4402383658047888e-33,0.07611314737587951,0.06195172751993105,0.09218390823232427,0.13401913951031877,7.055620838229534,7.660288720332763,20310,qwen
stfeco,wellbeing,0.09480192726067367,2.1448001504640408e-41,0.09846599541905489,1.557146933517252e-44,0.09493594972007881,0.0810928022388949,0.10877549228600565,0.29480452820815123,4.443766433497048,6.045110179407176,20120,qwen
stfgov,wellbeing,0.05089578876714743,7.936712405550535e-13,0.06709345627019275,3.514721995720079e-21,0.051134965599312576,0.03627819000466283,0.06588568148556516,0.2621859646495363,4.079756759473314,6.534845295211984,19780,qwen
stfhlth,wellbeing,0.12552115307354422,8.057266252049653e-72,0.13634768159225627,1.5928715880517327e-84,0.12529155111145598,0.1109030168386697,0.13883591209024393,0.09030639462670875,5.169177174819685,7.280968959937234,20226,qwen
stfedu,wellbeing,0.07604640976653772,2.7813345848488775e-26,0.0864514884300857,1.660381269962273e-33,0.07628196935348142,0.062146406992972414,0.0905292141746049,0.10871333775376521,5.295611891671757,7.461403508771929,19399,qwen
imueclt,immigration,0.05900270093855247,8.121074020542016e-17,0.06094284048200795,7.708239231670392e-18,0.05884517533410583,0.04404089021140872,0.07360892739541704,0.1843022918639177,5.450468977278427,7.43717698683569,19897,qwen
imwbcnt,immigration,0.09777188961267429,5.875029304215999e-43,0.09575492973899645,2.881336709106551e-41,0.09755077522249227,0.08307458316227702,0.11169987335335912,0.8058380870060574,5.119836997534839,5.796565129668815,19656,qwen
imbgeco,immigration,0.04384328067270773,7.020021836414719e-10,0.03666088715161401,2.53851065705618e-07,0.044167480157309584,0.02977345100353096,0.057721582800337276,0.1714243314613793,5.385114081817268,7.0023520188161505,19760,qwen
imsmetn,immigration,-0.025196250176763205,0.00035535417074021954,-0.02685741920838702,0.00014081916982486577,-0.02532464393927718,-0.03965051317547856,-0.011414374961148634,0.5265474803304669,2.028021102926538,2.7873728277272063,20085,qwen
impcntr,immigration,-0.0426075630320618,1.6494162850588696e-09,-0.04723402403267073,2.3190127517342293e-11,-0.042522758742580935,-0.05620422241970057,-0.028635066309242323,0.5709524724200652,2.4483532934131738,2.7225932244699003,20007,qwen
