variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
sclmeet,social_trust,AT,0.1315007542369059,0.0005597303134119857,0.11224854943418441,0.00326350687878722,4.910948905109489,4.487591240875912,1.1918141138149099,0.6226059710963291,685
sclmeet,social_trust,BE,0.053274400733444326,0.16399919900242524,0.03800440411948249,0.3209611105245943,5.175438596491228,4.634941520467836,1.3684091972859465,0.5504356023718362,684
sclmeet,social_trust,BG,0.01984850394197854,0.604844589899503,0.020444326582226162,0.5940456573409759,4.969208211143695,4.529325513196481,1.6740014984431886,0.668038408569916,682
sclmeet,social_trust,CH,0.10091912738051319,0.008306328382405338,0.08036572556782741,0.03574206363774136,5.099560761346998,4.5900439238653,1.293583231975242,0.5377430551627636,683
sclmeet,social_trust,CY,0.21381299279363977,1.59256808962718e-08,0.21122594662754637,2.3871695042507338e-08,4.005839416058394,4.506569343065693,1.7073870474296835,0.676701275966756,685
sclmeet,social_trust,DE,0.03146343874829031,0.4113193619229128,0.01211463348777408,0.7517969126123766,4.837719298245614,4.666666666666667,1.3970198578819977,0.5329549658344628,684
sclmeet,social_trust,EE,0.05265690128485583,0.1686356057560801,0.03676808863754663,0.3366123225473335,4.242335766423357,4.699270072992701,1.4817467676992966,0.5044388275649602,685
sclmeet,social_trust,ES,0.02169906891796286,0.5707491601829572,0.01816097125737873,0.6351511408336333,5.246715328467153,4.550364963503649,1.4666393087007106,0.5966676575007995,685
sclmeet,social_trust,FI,0.04848247165031841,0.20503532363914395,0.03878942638185431,0.3107049995803835,4.8934306569343065,4.686131386861314,1.3589751674640431,0.5123022342362789,685
sclmeet,social_trust,FR,0.07617629080838383,0.04642386034069806,0.06836625816358248,0.0739649130370854,5.220760233918129,4.604093567251462,1.4233285410238439,0.5750148486359498,684
sclmeet,social_trust,GB,0.01122290304939066,0.7695302699211432,-0.0016705914988922788,0.9652138818785561,4.802631578947368,4.507309941520468,1.5741112266814905,0.6204936521164692,684
sclmeet,social_trust,GR,0.2171808424692691,9.565671661468113e-09,0.18494477273181806,1.1150768877100315e-06,4.159356725146199,4.640350877192983,1.6105572805604957,0.5617457569450691,684
sclmeet,social_trust,HR,0.1991870030652654,1.4995853361691143e-07,0.1538350659176575,5.344610430995353e-05,5.349415204678363,4.5321637426900585,1.5312698517346435,0.6519397766795729,684
sclmeet,social_trust,HU,0.14583000087061732,0.00012800798652610614,0.13910550550540998,0.00026034849982460833,3.367883211678832,4.5372262773722625,1.5223930025380452,0.6625980341534721,685
sclmeet,social_trust,IE,0.06277920685032283,0.10115065507738426,0.039608072715594606,0.3013056174062812,4.212298682284041,4.519765739385066,1.617452783226145,0.615635906745967,683
sclmeet,social_trust,IL,0.11842003854454675,0.0019497077636753963,0.08309035243539054,0.03003050718174764,5.425219941348973,4.7272727272727275,1.5407753149735088,0.48361209330221033,682
sclmeet,social_trust,IS,0.02529712157523488,0.5089322549253317,0.02236340766969461,0.5592995229792898,5.283625730994152,4.694444444444445,1.4032886537209597,0.5063851289408376,684
sclmeet,social_trust,IT,0.1695103037508783,8.550635344797282e-06,0.12307761574380333,0.0012794758271010157,4.74633431085044,4.4662756598240465,1.5627434721448887,0.6522572803194613,682
sclmeet,social_trust,LT,0.02771820338992675,0.4705335769407093,0.007914821301924148,0.8367777926241459,4.355882352941176,4.567647058823529,1.5597460569849728,0.6005498649944047,680
sclmeet,social_trust,LV,0.08993011389621043,0.018737256482667473,0.09574763709427943,0.012298390268805932,4.190336749633968,4.513909224011713,1.6097468073563967,0.6299209352843533,683
sclmeet,social_trust,ME,0.12850667223006768,0.0007619954866599544,0.1305464650784951,0.0006259034228023187,4.802342606149341,4.510980966325037,1.6247337935933457,0.6038338446575379,683
sclmeet,social_trust,NL,0.0638607137116867,0.09515240808370871,0.02622695894880672,0.4934782093499329,5.406432748538012,4.690497076023392,1.2603955408267358,0.5337349145370108,684
sclmeet,social_trust,NO,0.02107641655037427,0.5818555778498957,0.014047164036887565,0.7136219148630125,5.648175182481752,4.7153284671532845,1.3411013950191728,0.48589618638130755,685
sclmeet,social_trust,PL,-0.04826376363132308,0.2080895662612805,-0.049742564209959234,0.1944750784642888,3.932551319648094,4.656891495601173,1.4342656671517855,0.5469346026492985,682
sclmeet,social_trust,PT,0.10730154415444389,0.0049335369284637266,0.10847663149915522,0.0044787730132561255,5.629197080291971,4.36058394160584,1.6067365759678425,0.7173046593346195,685
sclmeet,social_trust,RS,0.1776756870846523,2.8827365899767056e-06,0.13740609151332572,0.0003099786309585591,5.145985401459854,4.452554744525547,1.6074577017590435,0.6641487859939609,685
sclmeet,social_trust,SE,0.04620404854516913,0.22749875279121864,0.04293788284709646,0.26210289833714306,5.435672514619883,4.735818713450293,1.3818365729222142,0.48904909902773136,684
sclmeet,social_trust,SI,0.06855131612589338,0.07360716748009999,0.05111520932113509,0.18243229080993828,4.640762463343108,4.508797653958944,1.501339002709212,0.637136598880691,682
sclmeet,social_trust,SK,0.056015739460443394,0.14363238126311534,0.04747319484593248,0.21530722130855812,4.559297218155198,4.500732064421669,1.5640520269192257,0.6815000209428798,683
sclmeet,social_trust,UA,0.04675272636525103,0.22682980339355346,0.032189772029712946,0.4054815710764176,4.32089552238806,4.325373134328358,1.7691964272055045,0.7055922855429082,670
inprdsc,social_trust,AT,-0.009046199207861,0.8133078073803244,-0.013768439789451026,0.7192585893881627,3.051169590643275,3.8567251461988303,1.1726564206989902,0.4120424865573727,684
inprdsc,social_trust,BE,-0.026615341673643933,0.4867788896100608,-0.031577641930925805,0.4092794253275282,3.3576642335766422,3.9051094890510947,1.3814626236939371,0.3479936579132412,685
inprdsc,social_trust,BG,0.03897126375420661,0.30950618338118796,0.04729581906038634,0.21736649702739982,2.0234604105571847,3.875366568914956,1.2626014641660956,0.3877836385216598,682
