variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
sclmeet,social_trust,AT,0.06450813412843949,0.09160078869590026,0.03555851211449925,0.35275979880953007,4.910948905109489,4.493430656934307,1.1918141138149099,0.5913860688180874,685
sclmeet,social_trust,BE,0.09792052921957727,0.010394237590322822,0.07896454680583524,0.038957234391593376,5.175438596491228,4.659356725146199,1.3684091972859465,0.5012869483891209,684
sclmeet,social_trust,BG,0.04307231958920385,0.26131131164105936,0.009728721881953154,0.7997993601528205,4.969208211143695,4.516129032258065,1.6740014984431886,0.6484167781049394,682
sclmeet,social_trust,CH,0.12269165208931819,0.0013148036793703406,0.09984939092059832,0.009021474963239346,5.099560761346998,4.657393850658858,1.293583231975242,0.5385847657823275,683
sclmeet,social_trust,CY,0.1858483028395387,9.683439846109939e-07,0.18142495021249305,1.758271015050097e-06,4.005839416058394,4.522627737226277,1.7073870474296835,0.66765198028118,685
sclmeet,social_trust,DE,0.056934057680506356,0.13688225138422308,0.04303140592910879,0.26106414861496613,4.837719298245614,4.574561403508772,1.3970198578819977,0.5481198643384138,684
sclmeet,social_trust,EE,0.031089153946708567,0.41656711415417036,0.02657567890638419,0.48742863127330016,4.242335766423357,4.6817518248175185,1.4817467676992966,0.5023655995676606,685
sclmeet,social_trust,ES,0.04826794044809528,0.20704914130702773,0.010161498583497162,0.790645105727122,5.246715328467153,4.505109489051095,1.4666393087007106,0.591400504487502,685
sclmeet,social_trust,FI,0.05886046242184989,0.1237928895919242,0.059709385967644336,0.1184569320754799,4.8934306569343065,4.69051094890511,1.3589751674640431,0.5192047466644479,685
sclmeet,social_trust,FR,0.09229367151526933,0.015755390328591072,0.064511314640125,0.09182271769709316,5.220760233918129,4.60233918128655,1.4233285410238439,0.6023821152329115,684
sclmeet,social_trust,GB,0.03082618807999239,0.42086229541266196,0.02537516347062021,0.5076255293943824,4.802631578947368,4.435672514619883,1.5741112266814905,0.5979094750268665,684
sclmeet,social_trust,GR,0.21504021190185652,1.3443579838219605e-08,0.17830531805565222,2.700019180029425e-06,4.159356725146199,4.616959064327485,1.6105572805604957,0.5696615764165508,684
sclmeet,social_trust,HR,0.1593556979490605,2.8284907873833876e-05,0.13875744067528126,0.00027267756638464993,5.349415204678363,4.523391812865497,1.5312698517346435,0.6294687748395678,684
sclmeet,social_trust,HU,0.15290617569789428,5.862428802306241e-05,0.15714711651905935,3.610063664118885e-05,3.367883211678832,4.510948905109489,1.5223930025380452,0.6546816145206336,685
sclmeet,social_trust,IE,0.03344935153098563,0.3827626351069231,0.017620857670323713,0.6457312785664795,4.212298682284041,4.508052708638361,1.617452783226145,0.6323462224274866,683
sclmeet,social_trust,IL,0.11550403013737567,0.00251952947662551,0.07663939867142229,0.0454226092697314,5.425219941348973,4.737536656891495,1.5407753149735088,0.4877637267499572,682
sclmeet,social_trust,IS,0.03130699991275429,0.4136501130085453,0.016435306076598266,0.6678636780536354,5.283625730994152,4.773391812865497,1.4032886537209597,0.4653054082839148,684
sclmeet,social_trust,IT,0.17555686492874822,3.985324458107708e-06,0.15534559865288064,4.617542663236159e-05,4.74633431085044,4.469208211143695,1.5627434721448887,0.6271551651901589,682
sclmeet,social_trust,LT,0.09689806600255568,0.011468333799661931,0.05500661477480978,0.1519027186327616,4.355882352941176,4.517647058823529,1.5597460569849728,0.5917800153682743,680
sclmeet,social_trust,LV,0.13342142610125132,0.00047206425135728195,0.1106700800503944,0.0037809227904328445,4.190336749633968,4.483162518301611,1.6097468073563967,0.6157230793946421,683
sclmeet,social_trust,ME,0.0475112748868014,0.21493899354412413,0.06650334741102501,0.08243027993287276,4.802342606149341,4.56515373352855,1.6247337935933457,0.5754644418542988,683
sclmeet,social_trust,NL,0.07139655787860626,0.062009317356129995,0.05052593515696037,0.18688482423546673,5.406432748538012,4.66374269005848,1.2603955408267358,0.5447215344493913,684
sclmeet,social_trust,NO,0.047670308490041155,0.21273458823789396,0.0410373086114234,0.2834778306969349,5.648175182481752,4.751824817518248,1.3411013950191728,0.461706437862098,685
sclmeet,social_trust,PL,-0.02760553434305242,0.4716870482539825,-0.020672677545646216,0.5899303829638708,3.932551319648094,4.6114369501466275,1.4342656671517855,0.5887226918619255,682
sclmeet,social_trust,PT,0.09755391968643899,0.010629063337741251,0.09322797467393126,0.014651882525049675,5.629197080291971,4.433576642335766,1.6067365759678425,0.6820888724081186,685
sclmeet,social_trust,RS,0.13314241999852472,0.000476067453739589,0.09853658043328188,0.009865121125933532,5.145985401459854,4.45985401459854,1.6074577017590435,0.64905012173826,685
sclmeet,social_trust,SE,0.03400167299617581,0.3746002438907313,0.028747866416011656,0.45287280116007883,5.435672514619883,4.730994152046784,1.3818365729222142,0.4725292897668534,684
sclmeet,social_trust,SI,0.11373760012730738,0.002934847064107436,0.09536954586398522,0.012713305746837636,4.640762463343108,4.602639296187683,1.501339002709212,0.5903224053363454,682
sclmeet,social_trust,SK,0.08820113086879926,0.02114730504220417,0.0798033586462111,0.037059443924375296,4.559297218155198,4.449487554904832,1.5640520269192257,0.6621383211760359,683
sclmeet,social_trust,UA,0.07664790890785735,0.04734560410762791,0.06664329148692325,0.08475942065135864,4.32089552238806,4.186567164179104,1.7691964272055045,0.7373031945637555,670
inprdsc,social_trust,AT,0.09841724389466192,0.010009755548714269,0.09284707186355802,0.015137461811546654,3.051169590643275,3.8728070175438596,1.1726564206989902,0.38632216834461974,684
inprdsc,social_trust,BE,0.08383131862826357,0.028240342099136794,0.0677277957282439,0.07649371001817457,3.3576642335766422,3.856934306569343,1.3814626236939371,0.4046143966859671,685
inprdsc,social_trust,BG,0.028507159128822197,0.457328176574913,0.04417198401718458,0.2493196999357429,2.0234604105571847,3.7903225806451615,1.2626014641660956,0.5040454974340035,682
inprdsc,social_trust,CH,0.0334224387591909,0.3824476231133459,0.008894262103100048,0.8162548688045977,3.5445255474452555,3.910948905109489,1.2634608385888118,0.35369371560930896,685
inprdsc,social_trust,CY,0.050685013690326984,0.1864699334377869,0.03863845518465035,0.31401557774215755,2.434654919236417,3.8487518355359764,1.321397513277927,0.45604024438672325,681
inprdsc,social_trust,DE,0.050317960165102205,0.18870787788046986,0.06206369587918494,0.10485236484870633,3.5789473684210527,3.8640350877192984,1.2272747380806737,0.3756015441886756,684
inprdsc,social_trust,EE,0.003696675376830493,0.9231764646154191,-0.007467574427783678,0.8455457345946115,2.5944363103953147,3.896046852122987,1.364967455800747,0.35015565558605977,683
inprdsc,social_trust,ES,0.15173369789102492,6.771246695396291e-05,0.11814231626566563,0.0019680193241745124,2.8859649122807016,3.8771929824561404,1.3918320942419997,0.37035895398511487,684
inprdsc,social_trust,FI,-0.008472706708237823,0.8248191954992261,0.0009928354447234083,0.9793071583467889,3.2510948905109487,3.9167883211678833,1.2766525117350722,0.3632555330886865,685
inprdsc,social_trust,FR,0.041533309504326404,0.27875272606307216,0.022265180347123877,0.5616021550699108,2.8592375366568916,3.8621700879765397,1.447305868949354,0.3851959248785184,682
inprdsc,social_trust,GB,0.0873592232299451,0.022613840135194116,0.06943505221928488,0.07016675278287825,3.0954478707782673,3.878120411160059,1.4270474910681292,0.40015437117935915,681
inprdsc,social_trust,GR,-0.0035149137845692587,0.9268894635922942,0.009275452420978542,0.8086669779562915,2.2280701754385963,3.8596491228070176,1.1882914963427518,0.3874425585148985,684
inprdsc,social_trust,HR,0.07771752168320871,0.042922256124876566,0.07140707905871245,0.06293574195899204,2.3402061855670104,3.808541973490427,1.3944751770367632,0.4658079803557054,679
inprdsc,social_trust,HU,0.06678760737475495,0.08179809926078381,0.0523920511253168,0.1723658133447504,2.4544117647058825,3.861764705882353,1.2187699711476547,0.42907216120172936,680
