variable,domain,r_pearson,p_pearson,r_spearman,p_spearman,r_boot_mean,r_ci_lo,r_ci_hi,var_ratio,human_mean,silicon_mean,n_valid,model
actrolga,efficacy,0.043279043941310824,7.735698311765471e-10,0.03925738857606772,2.4289613511027256e-08,0.043151188432711395,0.02931922555183724,0.056276004749469595,0.8346509243681111,2.096441669144613,3.7332116788321166,20178,llama
cptppola,efficacy,0.048336361424939675,6.532663461203536e-12,0.04399314459289147,4.109263543050419e-10,0.048264627509514296,0.034227955851249416,0.061378213759267095,0.7331976460136281,2.1460947185717827,3.804574209245742,20165,llama
trstprl,inst_trust,0.05092948206482289,4.806213576007532e-13,0.047993369109650186,9.537106298576468e-12,0.050905254155372816,0.03683427929891909,0.0639710581868702,0.5259289069942447,4.434262156658223,5.998822384428224,20133,llama
trstplt,inst_trust,0.018714660249396907,0.007793005313654959,0.01906806748976911,0.006704696241554889,0.01920291385801363,0.005624604420383283,0.034183109729837194,0.6778850713032526,3.5989611674499136,5.211805352798054,20215,llama
trstlgl,inst_trust,0.0448552980264202,2.0969802285374453e-10,0.042987567486124076,1.134494296548501e-09,0.04440427433895962,0.030149793612028682,0.05908528350761082,0.44135441321992275,5.292433537832311,6.4695961070559616,20049,llama
trstprt,inst_trust,0.04040750159702134,9.660817490306602e-09,0.0397598379657185,1.6560642792518155e-08,0.040287241931468785,0.027119721871690525,0.05386776221587991,0.7051935184921667,3.5845290700561043,5.1652506082725065,20141,llama
trstplc,inst_trust,0.046075531722982704,5.1441200603155436e-11,0.03334321199446149,2.025276853992323e-06,0.04581470010068406,0.03196608968590527,0.05911208275884404,0.4801326337904787,6.281821317695758,6.476267639902676,20293,llama
trstep,inst_trust,0.02193561600949398,0.0024315757107680157,0.015516182432898705,0.032003427605395034,0.021946033809491075,0.0072671083456117905,0.03687245660280213,0.6066419175871202,4.614031413612565,5.821148418491484,19100,llama
trstun,inst_trust,0.021866997597749814,0.0025856860782073414,0.01833183127680925,0.01153967941471165,0.0218424223082383,0.007343879744261955,0.0359785312415703,0.4730966832338002,4.969870950750592,6.377216545012165,18985,llama
happy,wellbeing,0.0706996243437829,4.191252590047049e-24,0.06391770965443043,5.511666324960282e-20,0.07056616804956514,0.05678169875766943,0.08411913103605415,0.48801941314702,7.3663588841663,7.134360097323602,20469,llama
stflife,wellbeing,0.10794986703204842,5.388598187529185e-54,0.08592640623179072,8.839410577413237e-35,0.10796699057923342,0.09436012083871079,0.1215508479791433,0.3941669457754606,7.055620838229534,7.193946472019464,20424,llama
stfeco,wellbeing,0.04197908422264862,2.487825373127475e-09,0.03865476958915754,4.0253566641131717e-08,0.04221167391556074,0.028158477695468608,0.05586823759938181,0.5047656989146527,4.443766433497048,6.611163017031632,20157,llama
stfgov,wellbeing,0.06362708671167402,2.615883460275342e-19,0.061297320763237,4.963301804082203e-18,0.06365315237871469,0.048726124004106475,0.07798462655491581,0.500714707118877,4.079756759473314,6.401892944038929,19898,llama
stfhlth,wellbeing,0.0026477910480123567,0.7054443154846473,0.0014973027625742453,0.8307459127024239,0.0025179903999855862,-0.011942187590253867,0.016684515464833512,0.3810573276917759,5.169177174819685,7.001484184914842,20381,llama
stfedu,wellbeing,0.01780425901106508,0.012580404645241345,0.01742902774626278,0.014572548130121718,0.018299512457281314,0.004893679569573781,0.03154996309292555,0.5257668178243183,5.295611891671757,6.900004866180049,19644,llama
imueclt,immigration,0.01837680600096938,0.009463694972693695,0.01404889807808725,0.047294198535447515,0.01862164661320324,0.005515453242833189,0.03268057128775661,0.5160236313101861,5.450468977278427,6.44883698296837,19937,llama
imwbcnt,immigration,0.011314004052267413,0.11069774291857608,0.008653415461098926,0.22248195533281795,0.011632254622241807,-0.0022469181505086018,0.02557905964942223,0.5397468692921957,5.119836997534839,5.944574209245742,19877,llama
imbgeco,immigration,0.016967868979150924,0.016687838885275662,0.01508364500529156,0.03336276040830474,0.017395989314865277,0.0031203622076959713,0.031982891794404646,0.45697233880320554,5.385114081817268,6.371250608272506,19898,llama
imsmetn,immigration,-0.016986850970688763,0.01606274394963277,-0.01563645285788018,0.026686353951305183,-0.01655947843355467,-0.03032874286002725,-0.002727218526789978,0.804063141871194,2.028021102926538,2.857099742004576,20086,llama
impcntr,immigration,-0.012738599580316022,0.07138800920067041,-0.012949912290877278,0.06681556011816774,-0.012737878662844562,-0.02738957959026596,0.0011653735615861597,0.6775770363720512,2.4483532934131738,2.9304517133956387,20034,llama
imdfetn,immigration,-0.02337981052046859,0.0009278923986019377,-0.02092996562821208,0.0030322767325998636,-0.022856404838007334,-0.03601293691055779,-0.009070851436126183,0.6961468039775967,2.3755915317559153,2.880744131684036,20059,llama
gincdif,values,0.006030017380111862,0.39203036932362134,0.004920985138936702,0.4848548727733132,0.005980427935206815,-0.007315425340130119,0.02020181956926966,0.8159766818753483,2.0931963674259344,3.8048418491484184,20151,llama
freehms,values,-0.04180061325173432,3.2646399304948284e-09,-0.04001081593533096,1.477839848418282e-08,-0.041627705862624965,-0.05625409697516527,-0.027491694750054998,0.6468436734922827,2.1362388298137884,3.816791589603816,20027,llama
hmsfmlsh,values,-0.02315787783034421,0.0011529848349061578,-0.022510653128007402,0.0015809448173246246,-0.023275034498998606,-0.03681146026811351,-0.009724978230468296,0.6675212636215441,3.8118399675060926,3.397566909975669,19696,llama
hmsacld,values,-0.03408305065441669,1.5749592795704531e-06,-0.03423843663145623,1.4114242133840805e-06,-0.03463878107673005,-0.048961910970473296,-0.020782463725206448,0.47559210198589047,2.852607709750567,3.586447278745984,19837,llama
euftf,values,-0.002345402734767089,0.7473165353364724,0.0011779909884334708,0.8714505024399615,-0.0021616380167409142,-0.015733705329688406,0.012444734556489352,0.4360346182877544,5.438139140571186,6.280660859409218,18872,llama
atchctr,attachment,0.03932102838570485,1.866795419174986e-08,0.04009226558524634,9.79114343962205e-09,0.03950174726729324,0.025179306134989827,0.05426831592114586,0.5009423756248502,7.8790843279201725,7.065852352912551,20443,llama
atcherp,attachment,0.04755087782291195,1.2831874267409037e-11,0.037485417410777044,9.490968477440662e-08,0.04743382449680735,0.03238722843299703,0.062203588326956924,0.349241765251516,5.796030217745519,7.055172749391727,20253,llama
health,health,-0.059088279572546164,2.4208879641121017e-17,-0.05903314676191193,2.5911303901606347e-17,-0.05875352630141806,-0.07174974975256497,-0.043279592877689003,0.8683723341871723,2.185986454222092,3.7981312959268094,20522,llama
rlgatnd,religion,-0.04246255162419767,1.2727577283071994e-09,-0.041958874300308265,1.9887307895371263e-09,-0.04226530996746871,-0.05544706208828025,-0.02870704076649145,0.6629642143455142,5.397963180571876,4.397761557177615,20424,llama
aesfdrk,safety,-0.013742041692990124,0.05005961911768607,-0.01170753197581418,0.09505094285979059,-0.013600043471739468,-0.027526841162594694,0.0009250697069886171,1.0352317257493644,1.89283430875916,2.8920142099372232,20332,llama
hincfel,income,-0.06050705957707211,7.091716479785768e-18,-0.05612437180245553,1.3659432777490705e-15,-0.06062197241466464,-0.0741850939405552,-0.047573315064479996,0.7484892510285693,1.948062206862503,2.7723507917174177,20230,llama
