variable,domain,cntry,r_pearson,p_pearson,r_spearman,p_spearman,human_mean,silicon_mean,human_sd,silicon_sd,n_valid
ppltrst,social_trust,AT,0.005787145699836088,0.8831055928259769,0.012547193433033578,0.749881760293956,5.87037037037037,7.3,2.158735931252988,0.9649979378696806,648
ppltrst,social_trust,BE,-0.03753008971938394,0.34354774150168294,-0.013560372837859155,0.7322532315715335,5.613458528951487,7.358215962441314,2.106685974255264,0.9698223718346289,639
ppltrst,social_trust,BG,-0.11683172367475556,0.002768614838244043,-0.11622575855559021,0.002913704915162414,3.7186544342507646,7.061162079510703,2.381729979790785,0.8488831657692654,654
ppltrst,social_trust,CH,-0.011268024406469438,0.7736377559542231,-0.029169581900073262,0.4564546021756847,5.888379204892966,7.773394495412843,2.093836825616575,1.0282808503655305,654
ppltrst,social_trust,CY,-0.038707268912454455,0.32372306471036405,-0.022238454162402065,0.5708340116125004,4.096625766871166,7.446779141104295,2.5049605399564765,0.9386260149817339,652
ppltrst,social_trust,DE,-0.021679099942958115,0.5814379318134923,-0.013841652865894965,0.7248683945461695,5.397534668721109,7.239445300462249,2.2393217307919024,1.03556375198545,649
ppltrst,social_trust,EE,0.05204072392754666,0.18243712583082522,0.04541527967159649,0.2446851702146784,5.708206686930091,7.782522796352583,1.9916017294740698,0.5968830914828335,658
ppltrst,social_trust,ES,-0.033263626204065415,0.3993797494616071,-0.06424195874044526,0.10335669337494233,5.372670807453416,7.305900621118012,2.1275644141256405,0.9694698633402502,644
ppltrst,social_trust,FI,-0.010064203766470709,0.7968074249919446,-0.07388514233182907,0.05838365462270602,6.986301369863014,7.865601217656013,1.8174613393449017,0.7508557998668166,657
ppltrst,social_trust,FR,-0.03458987275145457,0.3879867950303643,0.02287689406648106,0.5680998598022083,4.5392,7.303520000000002,2.144346173737,0.8855429451428698,625
ppltrst,social_trust,GB,-0.05671834847334094,0.15083437290530324,-0.07344668890421525,0.06270027094402446,5.435458786936237,7.011664074650078,2.2897821046323332,1.1065948721035743,643
ppltrst,social_trust,GR,0.02442940115434444,0.5353890823301108,0.0330144673284655,0.40218997070996104,4.520123839009288,7.099535603715171,1.9173780506961284,1.0213153554703647,646
